Cod_SBS,Cod_Emp,Tipo_Credit,Nivel2,Moneda,SubCodigoCuenta,Condicion,Val_Saldo,Clasif_Deu,Cod_Cuenta
2009550126,50010,10,98,1,19371301000,000000,0000,0,98119371301000
2008720277,10000,61,01,4,11020201000,000000,0000,0,01411020201000
2008720277,10000,61,08,1,19370201000,000000,0000,0,08119370201000
2008720277,10000,61,01,4,11020209000,000000,0000,0,01411020209000
2008720277,10000,61,01,4,18020000000,000000,0000,0,01418020000000
2008720277,10000,61,07,2,15060200000,000000,0000,0,07215060200000
2016985202,20010,39,98,4,24090000000,000000,0000,0,98424090000000
2011344346,40000,40,98,1,13020000000,002100,0000,0,98113020000000
2011344346,40000,10,98,4,24090000000,000000,0000,0,98424090000000
2016793788,80000,10,82,9,11020100000,000000,0000,0,82911020100000
2016793788,80000,10,81,4,11120602000,000000,0000,0,81411120602000
2016793788,80000,10,88,4,14051100000,000000,0000,0,88414051100000
2016793788,80010,31,01,4,18020000000,000000,0000,0,01418020000000
2016793788,80010,31,01,4,11020602000,000000,0000,0,01411020602000
2016793788,80010,31,08,4,14100000000,000000,0000,0,08414100000000
2016793788,80000,10,88,1,18011201000,000000,0000,0,88118011201000
2016793788,80000,10,88,1,18011202000,000000,0000,0,88118011202000
2015262728,90000,11,08,1,13020000000,021210,0000,0,08113020000000
2015262728,90000,11,01,4,19020100000,000000,0000,0,01419020100000
2015262728,90000,11,01,4,15020400000,012160,0000,0,01415020400000
2013244923,60000,11,07,2,15060200000,000000,0000,0,07215060200000
2011017373,30000,11,08,1,13020000000,028350,0000,0,08113020000000
2012454096,80000,20,91,4,11130602000,000000,0000,0,91411130602000
2012454096,80000,60,98,1,19371301000,000000,0000,0,98119371301000
2012454096,80000,60,91,4,11130602000,000000,0000,0,91411130602000
2012454096,80000,60,91,4,18130000000,000000,0000,0,91418130000000
2012454096,80000,60,97,2,15031300000,000000,0000,0,97215031300000
2012454096,80000,20,98,4,14051100000,000000,0000,0,98414051100000
2012454096,80000,20,98,1,18011301000,000000,0000,0,98118011301000
2012454096,80000,60,98,4,14051100000,000000,0000,0,98414051100000
2012454096,80000,20,91,4,18130000000,000000,0000,0,91418130000000
2012454096,80000,60,98,1,18011302000,000000,0000,0,98118011302000
2012454096,80000,60,98,4,14100000000,000000,0000,0,98414100000000
2012454096,80000,60,98,1,18011301000,000000,0000,0,98118011301000
2016693913,50000,10,88,4,14051100000,000000,0000,0,88414051100000
2016693913,50000,10,87,2,15061200000,000000,0000,0,87215061200000
2016693913,50000,10,88,4,24020102000,001950,0000,0,88424020102000
2016693913,50000,10,88,1,18011202000,000000,0000,0,88118011202000
